key	dnsmos	duration
7ec/5a8c40a9c7bbf	2.0682275804816586	6.82375
7ed/0c1f4248262af	2.7079996699906927	10.405125
7ee/868cba41a3eec	3.183328477894294	5.2431875
7ef/c91d80ae699ab	2.907234012819043	4.3345625
7ec/322a3cf42a6a7	3.288460429479653	8.4149375
7ed/588ab9bbd64b9	2.7054610699324497	8.204125
7ee/613706f8dd99c	2.3346901246440566	2.5324375
7ef/6e6566027be1b	3.2810374570882614	7.0381875
7ec/927fd3fe3a45e	3.172924917190481	13.834375
7ed/d4b5d41da13c3	3.2571271047411674	19.2191875
7ee/612cb75437d04	2.5258534668289316	5.258875
7ef/caa3124fdb354	3.1416672752018653	9.5959375
7ec/522b454c71a0a	1.1856286187103073	1.0085
7ed/5f1953b5ae7a0	1.5662692705293275	2.08575
7ee/f97a0fb517a8e	3.113148356373961	14.16725
7ef/8f8fb36b7fa37	2.620560711953441	2.5593125
7ec/b08de31dc4697	2.3824269628335455	2.0121875
7ed/71507c43db99f	2.5530288721048686	6.90675
7ee/97d7daf3e4344	3.139466535016489	5.3758125
7ef/cd02a7d434cba	3.2265241292610165	4.0945625
7ec/9001c95ded59f	2.584268838761171	14.1328125
7ed/c5003d186b144	2.992503806980819	5.175
7ee/d415dbf576982	1.9739853782945147	7.249125
7ef/6204626f10eeb	3.417328651424523	4.640875
7ec/d6187f925a64a	3.1689447853447166	11.93025
7ed/faad9a0d45182	2.9974961238925637	6.0138125
7ee/b74c72ead8096	2.8811032139857393	0.75625
7ef/a0946f50b3447	3.1468329964556747	8.5285
7ec/9ac01ef6748d8	3.0129629820578363	8.439
7ed/5912f341d53b5	2.2627614593111263	4.7729375
7ee/293e46a8a9561	3.502626010486647	11.404
7ef/250c494e0e0be	2.9426330333510835	13.270875
7ec/8376b26b6cf63	3.412042225817942	6.1989375
7ed/44f462c150638	3.0494884709078	7.9050625
7ee/606c4fdc6ce0f	2.565405274947638	6.6393125
7ef/fa5f537d40b6c	2.6992721089259084	2.028625
7ec/00312170a12d7	3.3532926228603723	4.855125
7ed/60bbcb60d7c70	3.2302281109297106	3.302125
7ee/27b84fd102392	3.2617074332223175	8.5605
7ef/69bb0e76775a3	3.3708935155976714	8.41575
7ec/4b6fd1bbba077	1.1032756155028332	2.67525
7ed/2ed58afd55d86	2.052600689243682	1.6445
7ee/a7f0b1dde15b7	2.7056109477808254	1.3766875
7ef/a4faca64ee181	2.230496197085488	1.658875
7ec/17d64aef6640a	3.318096062873083	4.0808125
7ed/eae240f046a72	3.061887032708225	15.437125
7ee/69c185de92922	3.0721640511087296	5.982375
7ef/533d89d2c212d	2.0121433663270882	5.9795625
7ec/186f92be84249	2.0956995397472724	2.549875
7ed/498afe94b6481	1.8583677001745673	4.1528125
7ee/d475c0fd8bdca	2.9996416960638497	9.704125
7ef/f3a090d5abef0	2.370129577863121	3.26375
7ec/68c1c15ec95af	2.852433149828276	15.912625
7ed/a6097a2b0bdfa	3.105137448974116	9.4520625
7ee/59956828dfd4c	2.766548497073758	6.195375
7ef/5d341f3eb8873	2.5762491635952336	1.92825
7ec/ffcf77be87f92	3.2300627364283443	11.9085625
7ed/c697c1f80879d	2.889322724585951	8.51875
7ee/e59be0a1f86a5	2.2150501054014415	1.682375
7ef/0c32c20211b8b	2.9162715512008064	2.0690625
7ec/252395c006987	3.1937356381024125	3.9678125
7ed/11483a7f9815d	2.448152224311388	4.2910625
7ee/9d7f9e23ace6d	3.232172289696108	7.7955
7ef/8ef6f163e3150	3.0337664337829366	8.6471875
