key	dnsmos	duration
7a8/b35ac306670ac	2.7593041074302525	1.46575
7a9/ae6f78f1acea6	2.544556026182668	2.711625
7aa/20028196d3df4	2.634991070333611	10.8391875
7ab/2ba7fba05249c	3.2803114434754974	5.69975
7a8/66c115e9a45d9	2.3893949441361144	12.78125
7a9/3de5e985d4c06	2.3377935913416774	3.7644375
7aa/19bd9b0ccec28	2.9702533973710206	4.47975
7ab/6de2c582703a0	2.6721954629626903	3.3269375
7a8/9c203b5e71d53	2.424743063275034	9.2321875
7a9/69a4f118edee5	1.5809337868544622	2.6196875
7aa/6189d26597067	2.8786359022603403	6.556375
7ab/1edaa82c453f7	3.2367678004666103	7.538
7a8/2cbc88bb203b9	3.260230101861727	5.4875625
7a9/40405e785f200	2.9912700019442617	16.412375
7aa/efba0cddb3418	3.1379285667995425	9.975125
7ab/74a124310a37b	3.030461223771117	4.8559375
7a8/0d5bf664945b0	2.3246862850631334	7.23125
7a9/1344728a402ef	1.9723188612315432	6.1235
7aa/e73aeefc43523	2.9502728154502846	4.153875
7ab/da698abeb78ca	2.9927632895288876	9.0754375
7a8/82a22841ad368	2.540746893931774	1.701625
7a9/d008060feb51a	2.7502871524372337	4.201625
7aa/f63087b2283f9	3.4651409063371585	10.441
7ab/9cb8c24312820	2.815163669634034	1.7321875
7a8/d2749afe8d255	2.670377840975329	2.4023125
7a9/6d6e72433505e	3.5048288061167234	3.91225
7aa/47d7246e0ad31	1.0925340385689255	2.222125
7ab/382e92e6db76e	2.017767671459167	1.5385
7a8/67bdb6599e59c	2.0468012104837223	1.9005625
7a9/2c53e0d0f4d48	3.13985494936413	5.526875
7aa/d1a19bc7c069d	1.1088617588408527	7.5224375
7ab/c9d19a3e07155	2.9625586174987566	5.64525
7a8/b62213022ac75	2.5641231047746906	2.233125
7a9/69cf327d6848f	2.7304705755080714	2.6151875
7aa/78c9fe7ec3700	3.25542436545912	15.39925
7ab/765a9b58dea22	3.222349599675178	6.1649375
7a8/93553528ff3b3	3.147180807071753	18.6639375
7a9/1d0a5119a0e00	2.7200877633064025	1.375625
7aa/de1627c8de724	2.404767016733557	1.3904375
7ab/8c9f283454b31	3.546022087596723	18.4895625
7a8/a53b1aceac43e	1.8859138397680912	2.116125
7a9/2c291468f35e9	2.2375232555576607	1.2333125
7aa/8e5814995b4b2	1.8705051818685963	3.683
7ab/59b30ea229f88	2.385367587781959	4.07625
7a8/180d2ab43f4ae	3.1016382944375835	13.327875
7a9/3cf7fcdf24c30	3.008141964279909	9.6435
7aa/ca5182bcfbdf7	3.399339816308061	10.9945
7ab/286ce0ffb200f	2.860900844614522	5.3273125
7a8/a5693f14c4ee5	3.4515667044255314	11.025125
7a9/37ab3e3b91e4d	3.3221398042519743	8.35475
7aa/94cfbc7504b3d	3.3361017166691034	12.1769375
7ab/85b5e8c75b098	2.275712252222744	1.517
7a8/29038ffbbae76	3.1274363100478415	15.4761875
7a9/8223fc1289377	3.0595229798538575	8.391
7aa/451114249a31e	3.3686558277788214	9.068875
7ab/86988c242cc46	1.3866941776191846	1.4904375
7a8/1e9b09b9bebcd	2.7054383892575697	4.264875
7a9/53e4afef81e26	1.9587245492747558	5.378
7aa/ed45a30e04940	3.1110818660203132	7.384875
7ab/ff7a69b1640e9	3.157787840984487	3.7016875
7a8/73694ba3daa08	2.6349275352241106	12.719
7a9/974d3503bd192	1.9408756896160373	5.7345
7aa/e7aa76ced90a4	3.3528579776699665	5.1956875
7ab/b180e5ad0fc0f	3.4690615755819914	19.2553125
7a8/68ccfb12cee20	2.2323695513162254	5.1685
7a9/a098d1e184f5f	2.008722685135638	4.57
7aa/348d12073cfea	1.118519843543497	1.5380625
7ab/b76e11c01ad4c	1.2916072486689179	2.66725
7a8/d47f58d5386cb	3.152396238062421	4.7979375
7a9/efba86229ef7b	2.8929521222880705	5.63675
7aa/a8644dba86751	2.8042919289288624	3.2965625
7ab/e7195061cf42f	3.4077130952603	8.338625
7a8/d7a5e2b8e1f47	2.4174213159716893	2.2975
7a9/5da1876719dac	2.193445561134611	2.15425
7aa/0780ba38fb34f	2.2823750010954664	3.223375
7ab/ba3fab8765c82	2.3864406963329343	1.209875
7a8/e837de900be11	1.564447551090364	0.768375
7a9/22a35b6b847e9	3.3978001556112862	14.520375
7aa/02a4a7420c5d7	3.0982770261800034	6.2625
7ab/ca01daf744932	3.282436535834425	7.827375
