key	dnsmos	duration
8f8/d6fa9f9c4bc3b	2.712774028226106	12.514125
8f9/5495ac96abbce	2.4784823173556787	8.34125
8fa/e39580cc9dbc0	3.0723303909681374	8.8605625
8fb/daf82b0f652e0	3.316184453813122	7.2833125
8f8/838ebb47abe0a	1.1802223389572553	2.2461875
8f9/94d5a2462a626	3.219740393923618	7.278
8fa/0297901a494d9	3.1726461114531683	4.26825
8fb/f59a08cc79c48	1.868081732847621	1.6795
8f8/910c44a996404	2.3811732855170082	6.00975
8f9/b7ab9f3a2792b	2.8191053272242903	5.5684375
8fa/e9cf321a11c94	2.9433120499830427	3.0528125
8fb/8d0159de7c93f	3.1225167022774274	8.015
8f8/68521750eeba8	3.3500561039087056	6.58025
8f9/3191ce29108c3	3.4032508566878006	14.96475
8fa/1a01f3b6ca906	3.3237643198217945	15.5540625
8fb/83e984d4ec131	2.368866992696105	4.084875
8f8/241c304b88874	2.550525953114019	1.63475
8f9/9ffc6161850a5	2.4009299923949383	1.4804375
8fa/f17ec8bed0ebe	2.380737802864806	2.5196875
8fb/ce21c8eb71ebc	1.2042266306624512	2.6004375
8f8/13324be4291b6	3.1071040871262285	4.283625
8f9/6f8bdc0653a6a	2.5328970601712584	11.1115625
8fa/264964f827bb5	2.202551718045281	13.174
8fb/3c95eb6bc91f3	3.2260203576789297	5.116125
8f8/594e8f8553cc6	3.2476884947266282	12.021625
8f9/75a343098250f	3.44973195694252	7.8720625
8fa/524e2bc732a9e	1.9392980073803885	2.1408125
8fb/688c516e059ae	2.8615560267046067	1.784125
8f8/959b83a72c02a	2.35563357195653	4.639
8f9/1158cbc512131	2.6454156966381843	5.8855625
8fa/205cb6413c388	2.6824882833652595	6.279375
8fb/1bf89ce5b6a93	3.236184221582108	16.98975
8f8/611ac8a285310	3.184204154546291	8.6234375
8f9/94ff3ccd8f119	3.2802763191162754	9.6358125
8fa/5b246c4058d51	2.2449728724980034	5.9121875
8fb/93ac90b347bcd	2.455365988607031	3.0330625
8f8/778324e6e7584	3.229131668871377	8.292625
8f9/b8bd7e29a5c3d	3.3478956586995277	14.6511875
8fa/b27384f627e36	3.150363167115439	14.2166875
8fb/8512ac7228ea6	3.0625834359080497	12.0344375
8f8/7e4b618bd297b	3.2932765961238895	12.5613125
8f9/e7312728860ba	3.113057547825278	16.9048125
8fa/498c75254704f	2.6157798453368764	3.075625
8fb/3fb68e7fee150	1.949024147609936	4.0919375
8f8/3c5fcc9096f64	2.593169239274639	6.5639375
8f9/56929f2feb03f	2.979662420565563	9.217
8fa/5aa9ccdabff53	3.438968409621189	4.153875
8fb/5346a9cdf3ffa	2.6827893154152243	2.9924375
8f8/d3bee7011bd6c	1.8722294293968818	2.0094375
8f9/0992af301dac3	2.45103332035215	3.2886875
8fa/657e8c1fa36af	2.4887036909413616	16.7369375
8fb/0d0b5be026c00	3.173157959144878	5.8911875
8f8/d8b9b072dc07a	1.1107032171960571	2.4340625
8f9/d8ecc59300449	2.621880129769539	2.9338125
8fa/5507b0e204612	3.083876828310683	16.9481875
8fb/e762714477e9e	2.6178424672956444	3.51725
8f8/362d7151e591d	2.957589080489556	4.859875
8f9/a57c2fb926ab1	1.9317917288043756	0.7201875
8fa/5895cc5261f69	1.2343190390844951	3.65925
8fb/b3910821dae6a	2.8005946458159174	4.6616875
8f8/21a0c58f9df37	2.455496885512646	7.1183125
8f9/043971bf2c2e5	2.3971787772452178	5.264875
8fa/360c15d599a9f	2.7958205185752685	1.2455625
8fb/95a8936658b10	3.53630700315014	16.0843125
8f8/243b78fd542a0	3.3582080063880286	11.714125
8f9/3da253c099ebb	2.481559875131136	3.1355625
8fa/a293960244c29	3.3946404700518213	7.4874375
8fb/e943fbafd2386	1.993773846197797	3.9410625
8f8/b6e0a86050d73	3.0942898510699646	5.066125
8f9/d22bfcc8a0d64	1.7617043154722414	1.8266875
8fa/fbfce59187681	2.361627928944561	1.890625
8fb/e51142325a957	3.4391551814285037	12.51925
8f8/5b6d75e693d95	1.059606664826062	2.41975
8f9/4303c8c0603a1	1.1573581110579028	2.0594375
8fa/25bab181dc1fc	3.3864595786383536	3.7734375
8fb/0cf4b18dce751	3.251439411315684	2.356625
8f8/504a9dd3606e4	1.7805146512133188	4.211875
8f9/183ad3559c465	3.0322589974920287	2.7345625
8fa/281ff7bb3e34b	2.822123645083443	1.177875
8fb/94a69ce46a88b	3.0369936858725897	6.2655
8f8/e5d23f6a1ff4e	2.6730143223271363	5.485375
8f9/53cb54353dc5a	2.9847688163364787	6.2970625
8fa/c2f5f19f3aff5	3.4503153638204545	9.7851875
8fb/6db1156ecf051	2.7098307601607927	8.4909375
8f8/2b1a27f2d0494	3.236645467278994	5.4375
8f9/7b170c3cca992	3.3518223190855667	20.8926875
8fa/bb2af9194d427	3.0178110024311953	3.3245625
8fb/1b3f6d13a6e04	2.866758935584177	7.1796875
8f8/b8ea07b5e63c6	2.6523343081701127	4.785375
8f9/682b12c9eed96	3.275791508490717	5.0485
8fa/677eb02b9cbc8	3.482370618603561	7.8273125
8fb/0af5b72c4f3af	2.499895596253378	1.3343125
8f8/1ad699845fa9e	1.3849569383987086	1.3620625
8f9/1ab9597020de5	2.8050560437776744	8.092875
8fa/5eccb451c155c	2.8860552451678294	3.7415
8fb/6960f6238b3da	3.017366476465869	3.1239375
8f8/8d59f0d08d5f8	2.699126879511004	2.415625
8f9/e9812cb70bc97	1.7469783339394265	0.962375
8fa/3db73984669ce	3.0061455026341752	6.8883125
8fb/cf533c9b74247	3.2993844894892126	3.51525
8f8/c082a133c9957	3.1153440055267008	4.1050625
8f9/bee7fe7597001	3.2206047453254807	6.705
8fa/e120ec6333878	1.4949222206489674	1.973
8fb/ea05afc5183cb	2.8013595948225167	6.192
8f8/dd58bf703019d	2.4836337219267337	2.1074375
8f9/20aaacf66d1a9	3.3722288692025617	6.2615625
8fa/930d3e672aacc	2.009487124927304	6.168375
8fb/590c5fba275f3	1.5111630359547696	1.867375
8f8/db2d05b2f88d4	3.3437324612584827	7.57125
8f9/c4a9d7378bd97	2.297616006936863	6.3454375
8fa/11b62f83e981a	2.550934870309722	5.4774375
8fb/e794372b0bba5	2.9709112203692167	2.00925
8f8/b2adf1abbbe73	2.727267300320336	2.6961875
8f9/a929ef804fc5b	2.505358776221546	3.4586875
8fa/a1ab866de0d70	3.0445375000491643	1.9305
8fb/b07f344e76013	2.619611000527969	2.40475
8f8/1e301a076264e	2.6509921649513823	16.0580625
8f9/f657a14cc4125	3.3630385397789633	2.6779375
8fa/0a1a23a1bb23c	2.313451159989715	1.0529375
8fb/574815cc7eab1	3.521295036700993	14.195
8f8/31b1b859d7420	3.429676752586991	24.01725
8f9/2a7b48072b79a	1.3761196416816734	1.297625
8fa/3cab66e8a72dc	2.262022314101386	2.4464375
8fb/dce1b64d77f5a	2.540849871585339	8.1560625
8f8/4c1ceeec5eee7	3.0184838092191266	18.5429375
8f9/e2a9d85202758	2.74721079732166	2.521375
8fa/48862bbdc3fc6	3.09148773776731	4.28675
8fb/ccde1a348ca76	2.366444406631453	1.2978125
8f8/d1cdf047b689c	3.19280540607966	6.3196875
8f9/e07cbb8f4db4e	2.8832743412452646	1.563875
8fa/0ad7408778ef1	2.4270835947117266	1.807
8fb/609feebf75c37	2.68304173427176	2.8535
8f8/6655cca11eeac	2.777653643943032	1.8399375
8f9/3bb85138c0844	2.498171183488453	4.39325
8fa/f9ce4e2ef639e	3.1945670039815446	10.5144375
8fb/bdcba0afba846	2.7597767265744912	1.942875
8f8/2c19c9412f24f	2.345172357897558	3.2305
8f9/1dc2ad3ac0033	3.127943498946119	5.0303125
8fa/347c0dcff093e	2.5989204244383535	2.56875
8fb/e2db6df4bdd91	1.9914998474745957	3.8371875
8f8/7b4bd2b2ac830	2.797417166645109	1.9233125
8f9/94a9ad9b23c47	1.1100469172483935	3.1563125
8fa/65407ca7f6f5d	3.3243521362309716	10.231
8fb/21d29f38ae723	3.2360072452046653	5.9361875
8f8/e5d2bb164b9d4	3.2097329117075653	6.0623125
8f9/00a9fabbd0188	3.3823175852625442	8.4746875
8fa/1d74d956d262d	1.5654888438862322	3.9579375
8fb/615a1d1afe984	3.209507650295827	9.6301875
8f8/92a1de77ef34b	2.43123932129775	3.659375
8f9/d2f098da68a46	2.9167049526796944	19.4083125
8fa/929041c3db645	2.525702052336897	3.444
8fb/a3e84a736a3bb	2.433373326785182	1.633875
8f8/32b287117adab	3.1127222172214393	2.159375
8f9/5e115ce2b585b	2.897012974663777	5.4179375
8fa/3b39d5723690f	3.0331576982725084	9.1283125
8fb/d5a46a9d93c93	3.267797413992851	12.973625
8f8/7426253c5ee3b	2.3345943132741565	3.14575
8f9/b10da7543fee7	3.2849543031581283	11.6221875
8fa/6c4454e893738	3.324461779853271	7.912875
8fb/9be078fbac633	3.1589224317420097	3.0826875
8f8/b5d51d785c7ee	2.329953760351561	13.3055625
8f9/0a722f0916290	1.679869336187268	1.57425
8fa/f099b08214d55	3.221657260649982	3.10175
8fb/e0614b360e1d7	2.7870179993236635	4.960875
8f8/6c0ce13e2b0e9	2.3233525731790103	1.0574375
8f9/4ee8bc5cddbf9	1.4472530961347818	3.625875
8fa/f4e053ad9b3c6	2.907505133997313	13.85925
8fb/593ee551fb199	2.497374326476124	3.321625
8f8/d0930c8542303	2.3247378995138726	1.09875
8f9/035f68ed46688	3.232851521834467	6.056875
8fa/b45e3279db924	3.0918019811986803	7.2773125
8fb/a7716a2ce3d6d	3.2434836779714336	6.7628125
8f8/1b573b0084bf0	2.3494550093188886	2.07275
8f9/7b74e0d16b3a1	2.9053515378848926	2.16425
8fa/bb47dd80a229d	3.148821282083999	6.412875
8fb/e55aecbc1ad69	2.3267516594933833	1.825875
8f8/f0d53c0b19929	2.5510371274810253	0.8805625
8f9/7b25cd23c3f1b	2.5060290050960865	14.896125
8fa/af6f18d6d9674	2.3734558311811353	2.511375
8fb/73518982aaad4	3.293920987161936	7.705625
8f8/863487fc3ea2e	2.195620683630209	3.1253125
8f9/f95e04cc276d4	1.2698420977913265	1.8941875
8fa/c224e6afb9a7c	2.9672165351644555	2.708125
8fb/52e6649cffb26	3.104524128038639	7.3195625
8f8/a6b8abb071411	1.8511498850368313	1.05725
8f9/3f13e6c31b54d	1.1122807382120166	3.7071875
8fa/e6954e621f370	2.271099981087871	4.8845
8fb/fac66ab555cd6	1.0956317841325676	2.8285
8f8/844911e555f54	3.189885604085425	9.1783125
8f9/677518e974f46	3.2691442769217263	5.66375
8fa/ffba31b646ffb	2.967361534000841	11.0123125
8fb/3f4a9c1ebc3eb	2.851245830918295	5.2583125
8f8/85799559d8452	2.9624145997622615	3.0454375
8f9/3557f5fd6cb77	2.6545217596299193	2.5231875
8fa/f268605a14269	2.5627196455270886	4.2074375
8fb/0a5518f102bde	2.688191351667014	7.6531875
8f8/83e02b1f0af14	3.401643154520457	9.254875
8f9/3bf68cf139b30	2.977578505788438	4.724625
8fa/a55703f065642	3.157801304619543	5.3820625
