key	dnsmos	duration
b30/aa89b4cc443f4	2.856667322548568	28.75075
b31/ece402dc9e657	3.31437999174835	4.8821875
b32/2c652ae546283	3.3561365188484893	7.7130625
b33/60d80d2488f04	3.0153926411221907	3.9124375
b30/d97967ccd551d	3.3092011162201254	5.258125
b31/7c2af074f5918	2.189643710954945	4.80175
b32/933ea4ce5926f	2.951374059447614	7.5805625
b33/8f5050150ba12	3.1424005775926447	7.9450625
b30/0ae8b09ed50ce	2.693831609036712	7.166125
b31/2b577dbdd6849	2.7280636477596274	6.8148125
b32/ddbd06b2946d5	3.308461733160588	9.47075
b33/f74af65cec10f	3.1138888947686754	2.2498125
b30/5c14e6f345e2d	3.5076341266227113	7.7373125
b31/d3273b28e565e	3.3324741390735837	7.180375
b32/3775aa5b6c9e6	3.357048005478188	12.397375
b33/9d8a9ce51fc22	3.281685445871409	5.9895
b30/8fc7da896445c	3.148342480119928	5.29325
b31/6c7ebc457f6b1	2.2240725150528746	1.4503125
b32/0156e23fbe929	3.045807858546017	5.089125
b33/151c7c8a03270	1.2622847581921095	11.0396875
b30/dc516b62e23f7	3.0624464779378053	2.451375
b31/02f79e98e86c5	3.234862236095089	10.24325
b32/f16c6bfc4d712	2.4737797901048775	6.0170625
b33/c78c77a648e99	2.1021907783910447	25.1605
b30/3e1c2875a89cb	2.6594474661305725	5.666875
b31/73c03d554aac0	1.4425587201632082	3.0275625
b32/a99c0e9ca7699	3.3441180937998367	6.2104375
b33/d23399f3e99a1	2.3234628473801195	1.828875
b30/ac6607790bc26	3.457987234684244	9.5043125
b31/160d21524c45e	3.028880946210667	13.5265625
b32/8333d509707a4	3.361170657023134	6.089125
b33/ee2479bf27ed9	2.9334858263554877	5.5511875
b30/b88ed3b9bd10f	2.970408822741392	6.3049375
b31/8575adbb27200	3.337542862612325	9.5208125
b32/b1fee6fe1cbb1	2.4796094485548386	4.1174375
b33/a71a3d0f4c6c2	3.1343775779996164	6.7689375
b30/eb37046d3c341	2.0749333586808265	4.249875
b31/99868163fecca	2.661825685254019	2.2394375
b32/6ab49be480215	2.045753943691631	2.3055625
b33/fb760665066ff	2.1810197226587205	2.3083125
b30/61b0cb9518370	1.6643143100864155	1.2970625
b31/dbefaf2503d2f	2.198174213883487	5.11375
b32/2b8a8b69b6a3f	2.3652174716760856	9.0320625
b33/7719afc6c5a03	2.5686848859037004	2.7396875
b30/56b6f9e37708d	3.3683002085202114	11.2319375
b31/c679ece50bf4d	3.4169626503071258	3.31875
b32/2aa4e0f4cd890	2.0613328469070047	1.634875
b33/61fd713c060a0	2.668251332100989	21.8393125
b30/2bee714e887ea	2.848160997199762	2.8268125
b31/600fb79ffab06	2.546258431643795	2.5336875
b32/cf18d79f808b2	3.422022720215425	5.226375
b33/96f7e1d8f7e89	3.013046921289441	6.1541875
b30/d3cfa793cf915	2.225798244669058	4.009125
b31/600f5f9ae0c88	2.181599749265943	1.9416875
b32/57ef245d06430	2.73792738510781	2.1210625
b33/dc9d55784f23a	2.873938275770544	4.85775
b30/70991d48fe818	1.8696653242742036	5.2649375
b31/60f7fb5fc8128	2.739787916942316	10.6864375
b32/ae2aa82a65321	2.8928267862071593	5.5188125
b33/0f4a0f9dbdebe	3.328378800886538	7.5279375
b30/f341c53f2c66f	3.12152427469865	3.871375
b31/f9bf06364d982	2.229475769636023	9.6755
b32/ba39811a2b25d	2.462847255074004	2.2253125
b33/de199b6011fa6	2.919626736166732	1.4959375
b30/1ab89c53dc135	1.2867790315406422	1.6333125
b31/8ef9d96b4b6a4	3.0079967199198236	6.8705
b32/1569e47e2fd34	3.1870246489001213	15.1504375
b33/010df6ec4b245	2.4472892806807285	5.2668125
b30/1d53bc35c35dd	2.8770851702545057	8.154375
b31/6d41426ff95f8	1.1192469349068548	2.31325
b32/3e52e3020b66a	2.9833463531086193	9.5075625
b33/ae40a0f521901	2.943354714635317	16.2135625
b30/450dfacae2660	2.2880913046273106	3.549625
b31/d5962e0425c5b	2.729097948856145	1.2351875
b32/4ae076b6f8f99	2.9020747632828545	4.7623125
b33/9f8aefd59ea18	2.6325903489030207	1.706125
b30/eda54cf9af9ad	2.5806336582048757	3.039125
b31/f6e57c0cd4b57	3.1227145404584777	6.517375
b32/3d95d33adc32d	2.701455002469994	1.827375
b33/ac749c515e841	3.164067941041307	0.935125
b30/3929160d30ce4	2.6585570400118614	4.90825
b31/e312979473aea	1.457218154540214	1.6680625
b32/8545c8059e73d	3.0070641748007003	1.8238125
b33/759bf4f34ff19	2.5088930643539684	2.0573125
b30/f11283eb5b205	3.281761443135288	6.1470625
b31/94f792a90f894	2.559070763249153	1.1051875
b32/60551d6b472da	2.757282363317407	2.028625
b33/4e150b51f7f38	2.0982010850545945	3.135125
b30/a1b2be632e407	1.9213723963289697	3.1885
b31/27dafeba53669	3.257736998020463	10.66525
b32/0c25b708d4fe7	3.0721459811068628	16.0324375
b33/296d8c90e17d7	3.3708637958326166	3.3415625
b30/c3ada094a4eac	3.3920488975969536	12.4459375
