key	dnsmos	duration
d74/5465adaf8d41b	3.180748906976606	13.8283125
d75/103f8be873af2	3.4155701215684973	12.5646875
d76/a8b4b788da166	2.6686746343107237	3.2578125
d77/572fda25ea6a0	2.865702120255326	13.03175
d74/50a0d999a5518	3.2312858135031615	17.3283125
d75/3d027444e3082	1.848882138461552	3.8874375
d76/8de4df12a1f38	3.375341427729797	4.26625
d77/530c15afd5c11	3.1722125677490434	10.4691875
d74/2a09ab214d31c	1.7184737677480402	1.8118125
d75/417431480f7c2	2.713265286815495	8.0884375
d76/2c43fe6776dba	2.4822555662351946	3.73975
d77/2c4f8bfc53302	3.392630608829613	10.0985625
d74/5c97dda688cee	3.010541334807769	2.96825
d75/9ee0ca9d12910	2.822463799086757	3.8481875
d76/5e5290efb47b9	3.010242217046283	8.1924375
d77/290abfc23860e	3.1100907650955305	3.4154375
d74/6bdd093d5b973	2.551740412374335	1.634625
d75/353c4c7801453	2.439726014175652	7.0953125
d76/6dde6051748ef	2.465479306660648	1.39375
d77/8e05deeaac45e	3.3576825331802373	5.939875
d74/6bf582fcc5e2a	2.1438195420218826	12.273625
d75/717d7097a36da	2.6907597474232965	8.526
d76/c084a0313b41b	2.859459218769373	1.681375
d77/5eb03e7455359	2.706769680700478	3.1855625
d74/ee874aa39427e	3.3676884077490494	8.4104375
d75/ec39086453ccf	2.2937491670835315	1.97075
d76/e1a074f5df729	3.1431374658893105	6.643
d77/37e636918ac44	3.350308539300664	7.210125
d74/a5e2f7bdf7ec3	2.9661312268563225	3.374625
d75/5e6e1d41dc871	2.754629947678669	6.440375
d76/51e71ab31f814	3.2256532441949437	3.7201875
d77/6d46855406066	3.4093496370608896	11.2318125
d74/d09ffb22457e4	2.7562935361137746	3.0110625
d75/2aebdf1ca5ee7	3.195265954367334	8.3
d76/274dedb93fa2d	3.5015738304836397	18.4173125
d77/f5335ea883790	3.258122338639448	4.5146875
d74/afbb7dc185f8b	2.1182145076472527	1.8269375
d75/85926fa67f063	2.527083980518228	2.776375
d76/47b7b88ae2007	1.9598393264337441	2.2181875
d77/36b316064a21d	2.568608309658149	11.166
d74/8c3afb72ea1c9	2.7068753677271786	3.7640625
d75/f3b0ff7c0d50c	3.122402191739108	8.4025
d76/af7507e019fc2	3.207873872304843	11.960375
d77/e4d04b316b8c6	3.314531240541886	14.399375
d74/3d895f5648f50	3.3590484699064986	3.513625
d75/210fe1489f281	3.2544853108345317	16.0286875
d76/0cc5965bfdded	3.297611235346301	13.4519375
d77/0b40ad2247ee2	3.3393153638151674	8.34
d74/671664cbde0dc	2.9587419292805315	9.6705
d75/4cd741645b596	2.9967089403972484	14.9713125
d76/d4dc761d21676	2.965075600002455	3.4705625
d77/1a1e5b0954889	2.9920299708608216	2.95375
d74/19cd59dd73e4d	2.7210834871843548	9.893125
d75/6803909500c72	1.9181302431608285	1.298625
d76/16ceece5c353f	2.3159573088979593	1.9741875
d77/94d177472530e	2.9931880500198407	4.74475
d74/bc96cc49802bd	2.755073898835186	2.4111875
d75/ee6923778b91c	3.2572310342124524	2.9923125
d76/96fc4a7bf1019	1.1115448726946162	4.5379375
d77/bbdbf5e3837ca	2.9188491606313773	5.4606875
d74/de144d40eb7d6	1.455218483847485	1.3024375
d75/c7fb8c32b5ef9	3.3988815437126507	6.872125
d76/7a1de2dd2bfc1	2.641437631689738	2.379125
d77/d0908542d779f	2.840368950627401	3.9311875
d74/16f7090f0b667	2.0333192836573954	2.7413125
d75/71289880d740c	3.3333896967645136	4.5114375
d76/d87b01f84b706	3.2449962095973914	2.38675
d77/3700f827e1f08	3.2625199115940022	2.27025
d74/f71bd2d970f6d	3.256642165225881	9.4345625
d75/94a2e8cd4466a	3.4664627881466803	6.483625
d76/d52839b597828	3.2865431464753705	7.988125
d77/a4b24b6f918e0	1.481683902125224	0.8165625
d74/dd3e03475324a	3.1088143456844017	9.9495625
d75/d168d742dec67	3.3202210353040447	12.1119375
d76/547b7a0c4e932	2.152498145556474	3.38875
d77/56ee898053c1c	3.0519394611953365	1.790125
d74/d1436bdc89a7b	3.3691073929684796	11.6491875
d75/b4cf7f25cc90c	2.976087344140639	1.673375
d76/5e44d81e64619	2.962296290152845	3.3164375
