key	dnsmos	duration
7f0/e50a8a5994352	3.233049075093763	8.3526875
7f1/0a61be048e504	3.503375039431121	22.68675
7f2/561abd5ae7276	3.096445067930067	5.649
7f3/5bcb6604e3602	2.376345260410418	2.3570625
7f0/1afa8923c06a9	2.267337507319618	4.5495625
7f1/1e2be20ca094c	3.4536564885545955	9.499125
7f2/f45e8444f85fa	3.4163352198837185	6.8535
7f3/290b9b05c4b5e	2.2546185609249334	2.0416875
7f0/3a624d61a4451	3.4425881976100534	3.14775
7f1/7926195c6a2db	2.863917429623322	4.490625
7f2/c156efa7acf9c	3.4893208448812403	8.2095
7f3/e062e6aed3626	2.468195741564907	2.642625
7f0/1621139aa13dd	1.883812474596225	5.4239375
7f1/00cf5575b10d6	2.862239517488368	0.7684375
7f2/ec1ba9d0f1d2c	2.9218474580797875	2.1768125
7f3/fa66ff1a888a1	3.525143379078234	10.0349375
7f0/bcf1bc0a70062	2.1507889710805355	2.09125
7f1/a83a93763ecaa	2.923321585924935	1.87525
7f2/64adf7b8b7120	1.6458289205634085	0.9368125
7f3/27ba036b24868	3.397120707600038	4.0841875
7f0/5390e08b41cb7	1.8462128095439636	1.6135
7f1/28975dea5be5b	2.9400672244744688	5.445875
7f2/aa42e37dde010	2.8442791907964384	2.355125
7f3/56de6102cc37d	3.2473881531096604	7.61775
7f0/cbdc1ce623336	3.336652033219514	9.1125625
7f1/13ff7c31a82be	2.8796345176713634	11.3610625
7f2/5892c1a53ea01	3.3933841177261863	5.799125
7f3/5b1935b5a8709	2.856757047452259	3.802375
7f0/2823bc563fe52	2.7891065017099397	2.3036875
7f1/8622ac51ead2a	3.2862520789661103	5.863875
7f2/554f4e051a56b	2.8220804589051056	5.226375
7f3/a41b63878bb52	2.36267200100582	1.9594375
7f0/fa305e3f3c49a	2.1201131331867575	1.3724375
7f1/390a9e4be3357	2.1357967806040143	4.1598125
7f2/8301b91f09957	2.851770514939768	2.1620625
7f3/b2681a38780ee	2.995656826144302	10.160625
7f0/8587b42346229	3.3123930438916234	6.99975
7f1/1b200851b137b	2.6772092644578223	2.1553125
7f2/d12a0affd0b8b	1.8199536313157176	1.0088125
7f3/439eca23a5bd5	2.78192129013766	23.645625
7f0/ced1ea6666c53	1.1042429827647369	3.6549375
7f1/a21b36258012a	2.336309295352031	4.374
7f2/16d5b6adb6e1e	1.957132757867576	5.5461875
7f3/d51bf204dbdc4	2.955967488621429	9.188375
7f0/b8744edfba193	2.7281148457323914	5.347625
7f1/ad5ca4b92c1bf	3.260674532022758	16.5779375
7f2/51d275b8d3727	2.851863033459036	9.2890625
7f3/8565e6d1d34dd	2.9512440785199874	3.89625
7f0/0a4720b71a794	3.076830107850423	7.8566875
7f1/536f9c7689549	2.6714374210637217	8.6928125
7f2/65a8e24222230	3.3671927863875335	5.6915625
7f3/178380042021f	2.884155818747639	8.9715
7f0/a3c9601e94275	2.9234475058937432	6.8816875
7f1/0afdd70c666ff	2.310429511867478	1.0086875
7f2/0c0694644c2f6	1.1052265595724584	4.00875
7f3/1cdb605d1e2ad	2.804072471790207	6.6994375
7f0/48ed35589bcf3	3.4460563566779485	9.330625
7f1/af4546180faee	2.3926969841598984	3.4486875
7f2/f3f412630e015	2.5720413100985255	8.878625
7f3/b7328223a927b	3.077176656594677	4.9215625
7f0/628ce8a9ccf17	1.1618196188778622	0.6240625
7f1/d3bb139f00a0f	1.1073517220442308	4.0748125
7f2/5805e90b4fbca	2.1063442746362533	0.961
7f3/9e34fb0fd0f72	3.404839058048376	6.6601875
7f0/0a570b19075a5	2.8486170619490534	4.588875
7f1/8a9e75394e764	3.3447429522550833	6.1126875
7f2/256ecaf8dc294	3.380877916664777	9.163625
7f3/76388389497bd	3.4508905539975565	7.4339375
7f0/2477b25abf5d8	2.974494716029134	6.9945625
7f1/02a546e42d90b	3.2442968012903854	8.556625
7f2/5e68b8112d0fa	1.824724805139426	1.153375
7f3/2ea6744b81a9e	2.9289480634182454	7.7219375
7f0/12385a09c8e77	2.3089349004284014	9.46425
7f1/65bd225f6a6d0	2.978260713747374	5.3521875
7f2/234031c11dcd8	3.3373468869356384	14.833875
7f3/a3fa5ebb34fa6	3.332605082161129	3.5515
7f0/a452daa383d41	3.270541006366988	4.341875
