key	dnsmos	duration
d48/f77bfe0734441	3.1787544166545088	4.5009375
d49/4df00beb09328	3.1656205565766653	8.5474375
d4a/87dc53987582d	2.28604350727345	4.1933125
d4b/e443ffad65c41	3.0530204198246387	5.4258125
d48/2eef4b33c00a8	2.696985894850775	6.490375
d49/d2fde5bf37677	2.048020790647473	1.9183125
d4a/5a4939dbef394	3.308812568632766	7.149375
d4b/fb91d51a43318	2.3651498869456433	1.061875
d48/17e14b0df990e	3.3726802675406238	14.4294375
d49/dfcb0ccb4f7f0	1.619068942926877	1.3483125
d4a/6947a298a60bc	3.1453712847521795	11.56725
d4b/e4d26c02c0590	2.2107633397348128	3.0405625
d48/2a0ce11b2b7bc	2.7811101622134293	7.1529375
d49/8f4e5409d410f	3.002673661775252	7.0885625
d4a/fe0294bd3b028	3.15480605701925	16.5374375
d4b/29aa395eddeb8	2.240924786410741	2.6966875
d48/e5910a63b0b12	2.9836620021946567	7.1624375
d49/b3089c2cdac4a	2.4460038173567713	1.5074375
d4a/2a7a5de1d835e	3.2831759873214996	8.4276875
d4b/1bf0e8c587e1f	3.2806034151697294	9.461375
d48/243d733555970	3.3183003958701236	10.3971875
d49/3c5bc008a3357	3.345314681984586	13.2421875
d4a/53b65f7bf13e2	1.8659117053105243	1.9193125
d4b/8b6cc9dc6e50d	3.3473631287604433	3.94675
d48/096bf1ebcf580	2.0742030670253717	1.0573125
d49/fbf9df10bd976	3.2392175009004993	8.2150625
d4a/a4d29c9c653e8	1.8782433455863392	0.768375
d4b/1c6012c7adf19	2.798462232077121	3.74075
d48/942cc7cd7d0a2	3.4074189647579995	6.883875
d49/c529e8454e5a1	3.2721653661484247	6.57475
d4a/e7468e7a2ef25	2.6604885228332615	4.9088125
d4b/3fe4abdf07864	2.4040659178309167	13.9395
d48/fad178403f386	1.915980567380469	1.34
d49/55a35e6f34003	2.8791017657934486	1.463
d4a/951ac4bdc0a52	3.01874478920458	4.42025
d4b/65599234a0fd0	2.7189356416459503	7.6409375
d48/1cecfa49a7d3b	2.7536408313510665	6.0624375
d49/2ca152dc26a5e	2.0836637423756934	4.4900625
d4a/94e0def621fc5	3.090860354135452	4.471875
d4b/f26d1c4b96848	3.1419407964197905	3.7738125
d48/8cd4bf24b9e9f	2.830160035526189	8.2780625
d49/0043703605242	3.1275092712875656	5.974125
d4a/9fffdb387fa9a	3.4234272983531846	10.5608125
d4b/f027eb3038951	3.4244901616097474	9.13725
d48/29a39eade8371	3.2026441961400227	5.3701875
d49/3f757f78c5596	2.1399172171478464	1.88725
d4a/a4519b9171c30	3.0675318932339852	3.7341875
d4b/559653f8fedc2	3.3937661636042598	6.3996875
d48/e612498b2c7a9	3.17619928660473	9.19975
d49/30218b9524be2	3.3726713374791504	8.6871875
d4a/3d84098f37d0b	2.8879892099629103	11.008625
d4b/d018b723bb523	2.6344507638443795	8.8194375
d48/725435a92af4f	3.2782713680791717	15.7799375
d49/366977f59fd43	3.3911351363157287	6.869
d4a/6c47f4c13527b	2.3476345570483472	1.8498125
d4b/feb62a0df9f25	2.1376343436087177	1.6793125
d48/5025ba9a5639b	2.011905897581252	1.7991875
d49/9559a54106d1b	2.5863893758084484	10.90225
d4a/1b79fe2a28dcd	3.1196095631057488	10.2766875
d4b/3b2ba9e8bee82	2.5025801769802847	8.54675
d48/5367b654d019c	3.4087085701508655	13.021375
d49/0c647cd3d0dd3	1.275872767048892	1.9304375
d4a/ddcd7d824fa6d	2.742063296729516	5.1723125
d4b/aec15c8e2e691	2.821242746637177	2.5620625
d48/dd25868939ad4	3.1872286519782183	1.8751875
d49/3fa45c163ff4a	2.8369861063687356	1.607
d4a/b62cd89da2a43	3.1631364964807718	5.2010625
d4b/cdaaf4d3cdf75	3.0979952303085754	2.740625
d48/8e37826494207	3.4087653470127495	22.9338125
d49/95aaf95485b26	2.3234321482441698	3.9295
d4a/116e35218a40e	3.219033686929697	7.3565625
d4b/a2cc557db67a8	2.347588215852543	6.624625
d48/7e645f2197688	3.19761246452457	2.904125
d49/f434051c79585	3.4377910923835993	13.861625
d4a/d88fd6d6f50fa	3.0298975433925652	15.0024375
d4b/661bd5522f51b	3.376953324464536	8.878
d48/3be390d00cbef	2.713794209117549	3.5335
