key	dnsmos	duration
44c/52b71bb67f9e1	2.248517682063128	2.14575
44d/932c598a939aa	3.333824176248494	20.4554375
44e/8868a763b0ed4	2.6843702298568464	1.47925
44f/3c899b2f34971	3.343587360586023	17.5921875
44c/d2763bffd8ca9	2.853816839521755	9.2715
44d/d8686cdfdc9bc	2.985402322150562	5.86425
44e/6c0de0124c075	3.3493601736465357	14.44525
44f/3f5f9d363aa32	2.532873550636396	10.82525
44c/9314a71e950e2	1.9906213118213423	1.2493125
44d/62aa8d9e66069	3.327940272395023	15.8581875
44e/652b7488dbd79	2.4716025113185403	15.6578125
44f/9825a59ee1c88	3.332033546770167	15.1746875
44c/cf8b07d02e342	3.1894494213991043	16.6955625
44d/281ce3b939f2a	3.3683175967751136	11.3128125
44e/d98d06b2903cf	2.917458360266842	5.116125
44f/2231de994f293	3.397600243440242	7.046375
44c/514d74fb23b8f	3.0837407902643865	6.4613125
44d/68a423ba18a0b	2.4260443926287314	2.645625
44e/aa8286d17e2ef	2.799475055104421	10.975
44f/e7662253ebcf1	3.219235338441594	6.13625
44c/b1d3a63d202a5	2.930813995917987	6.0795
44d/b6a1f98a3fa8a	1.8809411277509833	3.4248125
44e/27b73ab23a5e1	2.3602414350831156	5.4481875
44f/33bec6bfbf550	2.434657452565244	3.63475
44c/90b39b7663529	3.2889255433765796	4.8974375
44d/d60d7308773e0	1.9765992187850254	3.6053125
44e/db97c48dbb27d	3.466996190165329	13.4803125
44f/26bc8f513becd	2.0519204712495496	4.34575
44c/b9e17f671a2fb	3.0587043676989656	2.4823125
44d/32f82c5231f41	2.017602125364326	1.7858125
44e/5bfb6d140e796	3.1302799978426044	7.1393125
44f/3fd1881701439	2.6113273631288023	6.383875
44c/835cb0bce4c64	2.6924808621242358	7.1935625
44d/4a438e1c3e800	2.810860780962677	10.9155625
44e/2738e0479da84	3.4543327729337703	14.15925
44f/596be83658975	3.4682740665820426	5.366125
44c/48fdfcb869f73	2.828026621236379	4.7789375
44d/b8dd17b795c46	3.017104266324684	8.4946875
44e/68bb4b08ee757	2.761070592994951	4.264375
44f/5560e310321ea	3.098734170522711	4.855
44c/a4f08e324b0e8	1.0955561289863085	5.5456875
44d/b19012e02c17f	3.408472085673457	7.119875
44e/ddc1da10db474	3.3324172403155363	8.6411875
44f/657ead10c6b69	2.4795430201754423	4.468
44c/15ade9a45a614	1.951655081509791	1.6675
44d/a4fc24686ad0e	3.4104764098468	7.147875
44e/b80c5efebcaae	3.0941742363845237	7.9560625
44f/cff845f319243	2.728588999684642	3.6093125
44c/3165906bee21a	3.364169740330891	15.9633125
44d/54ffd07cb73f8	2.7757251532002996	3.1936875
44e/802f90c026058	1.1601957906792681	3.428125
