key	dnsmos	duration
3a0/24916bfc850db	2.7149563358727096	9.445875
3a1/8353d35bd4e91	2.9680312246409812	2.4135625
3a2/39bf772c5c489	1.6279511554440251	1.5166875
3a3/27332ec578573	1.6495699443059173	2.4918125
3a0/fcedb314c5445	1.0846316598139143	1.682125
3a1/5ead0ae2cc230	3.3030327355542	5.3821875
3a2/3d5b8afcd0b74	2.023660254551741	1.3850625
3a3/839ed1042932c	2.957008537292613	3.606875
3a0/9643a0f829395	2.495276844390946	11.5578125
3a1/17498e852bc62	3.0148024449146575	18.76275
3a2/0a22cdff02409	2.988101509672633	2.834875
3a3/d6795afb983d2	2.835175066400488	6.0898125
3a0/5a5a2381a5aa1	3.2617936838153487	11.37675
3a1/2afe4083e3a4c	3.225795729180094	5.7183125
3a2/e2de8a2d21489	3.0810191761190473	7.6085625
3a3/3e3170e0a7e3a	2.3494209271939943	9.0665
3a0/7af153bf0f59f	2.7761599213626003	5.045375
3a1/e677168d04c59	2.2898505072820687	6.3616875
3a2/92537998d5d4f	3.2867358737816468	3.88675
3a3/aa8b2d85549f7	1.936372715369428	3.00075
3a0/666527ecd5a7e	3.1849992327766623	9.1246875
3a1/26d8191b750d4	2.774042096789113	5.47975
3a2/6d9d9720fee1b	3.1997279056814256	9.9995
3a3/a68ee015f4d28	3.221944287009183	7.9053125
3a0/e80fa74dd6ee2	3.385091493822744	6.0021875
3a1/afd0c4da7a231	3.4094961127986343	8.4153125
3a2/201270a1e3dda	3.390906475905062	10.088
3a3/ec3b2364e555d	2.2972785367918913	5.8461875
3a0/d2a30fa49de8f	2.9646349021279446	3.252125
3a1/93cb276df8be5	2.5734360827911154	2.9279375
3a2/fa48366445f4f	1.8282442884457517	1.200625
3a3/6e37b5167b55b	1.5582116667811217	1.9744375
3a0/cd1e7141afe23	2.277454346668578	4.0458125
3a1/beb6dbaec8b9b	3.04423668189812	5.99825
3a2/290ecc05fe9c7	2.577828967834131	4.4920625
3a3/dc1d4f8589214	3.327451022860019	5.9835
3a0/1b02835fd9618	3.2337651012093898	12.28775
3a1/8c95b70599006	3.099402554492527	1.855125
3a2/ccee84a0339d2	1.07564268304968	2.727
3a3/58acb55db3798	1.9103811080378992	8.84625
3a0/61360f05c78b4	3.3722649001316567	8.4300625
3a1/19b6fab8c9d41	3.2042100843160455	3.3654375
3a2/d897e4b94859c	3.5520431095822733	7.8903125
3a3/f2f606e0a7f17	2.803500065339298	1.97
3a0/e8264501f8f50	2.75086308194241	5.509625
3a1/8b5d4a8d76997	2.8164500594936017	10.95275
3a2/30f13516040e0	2.6267587569440862	3.365
3a3/1813b8c70ffac	2.9863887320234523	5.40275
3a0/28745b13b467b	2.712461868224897	2.5971875
3a1/dd26a723f2276	2.267934939610093	4.8256875
3a2/88fcca601a347	2.450462931202716	1.6345625
3a3/6ca162a932c67	2.305776950326773	6.3018125
3a0/2696751b6de4a	1.989986737770911	1.1716875
3a1/b3be84419cc90	3.0850297028608002	5.955625
3a2/6540833d6ecb5	1.4519844523741514	4.1975625
3a3/0cbefb01748aa	2.2609838337452706	4.655625
3a0/025d4521c7e8e	3.0985603984080097	3.6930625
3a1/3bf6eadbe17c1	2.575440259121725	3.055125
3a2/3db6e7fe58444	2.413836296902165	6.2684375
3a3/2672f4be5fa95	3.3953647985102955	17.200625
3a0/ea8421f6df9d8	2.3192151838780273	7.3285
3a1/66dcf039bddf0	3.362061453824895	8.7685625
3a2/6916db90f624b	3.301241206609461	5.0905
3a3/1a31f6ec76d6d	3.118467116855669	6.145875
3a0/e56f94763e6f5	3.2092955511740664	7.28575
3a1/de9d36ffb0371	3.5856365760118587	12.995875
3a2/1a2c6e9e06700	3.08521474188336	9.1088125
3a3/8abb68ef1be90	2.530723285066209	9.1101875
3a0/2f1f1d6fa0597	3.2196925199138695	6.6380625
3a1/6ae95db6db72f	2.793756584892281	2.0665
3a2/f8d72cceccad0	3.248579083264109	14.0216875
3a3/adc549d34d390	2.8448781634477953	13.8500625
3a0/19cd415a67a96	1.8387226911994476	3.1673125
3a1/14e480215e747	3.315386143385074	2.6315625
3a2/29d50bed5729d	1.0879022150395001	3.2839375
3a3/75f3681a3e971	1.3803701356602769	1.7785
3a0/d4cca89c255c0	2.206866533834158	13.980375
3a1/28b05be50c460	1.1115693521727035	1.5104375
3a2/0e66c4ee4b663	3.041385636724764	4.4143125
3a3/bdc71927d4ad7	2.910906726159664	2.722375
3a0/fad0437ebc049	3.2981481500019028	8.9316875
3a1/b1a51d1e48dba	2.913609152300606	5.663625
3a2/1a543273e9db2	2.7782459981533485	1.449875
3a3/e9d3b05efbbbd	3.5387567865364518	7.7088125
3a0/d8aa4adb67c1c	2.4882009173899524	5.4315625
3a1/401c6b4e85539	2.1285054491761954	1.77775
3a2/6272ba8637f2d	3.219395082897632	10.274
3a3/ff7f7bb1f0859	3.0140036651571673	6.900375
3a0/923553fe48168	2.8457660292292823	4.6194375
3a1/58059aef0472b	3.462677898490466	6.951875
3a2/391b83ec1897b	2.2281556764095316	0.9874375
3a3/9e45a8d8a1066	2.066596655950762	3.80125
3a0/113cfcd357124	1.0879928215424501	3.269375
3a1/6b508d2f4f3c0	3.2569291162100042	3.684625
3a2/76e0a4d4a751a	2.841866310054375	12.7211875
3a3/b970bba387c54	2.1950746485678363	4.222625
3a0/ffa7d93d9c4b0	2.012206885136574	1.9864375
3a1/29f2aeed914b2	3.3923382143735643	9.3816875
3a2/4f2081288d10c	2.939315797946513	10.0169375
3a3/f136f167d7821	1.8845564401844268	1.43425
3a0/10525a66bc072	3.3231922071591584	6.7299375
3a1/96447a31aa2a6	3.0799522956439342	3.990625
3a2/743da1c32efcf	2.7569687016942375	2.1108125
3a3/02b2258c61688	2.79843256894637	5.522125
3a0/30e20b24af0ac	3.432240451351277	5.9899375
3a1/bc3f978ee017f	3.0983233713819014	6.13775
3a2/3e53f8e31beda	2.4531934349958213	4.8744375
3a3/d3d7aba72f286	2.258474298763667	3.193375
3a0/f8a7dfd9806be	2.9908223954443756	5.3564375
3a1/1428f4ed066a4	3.170406936737564	5.6861875
3a2/c38f7335babad	3.3895088267625617	5.642875
3a3/99856cbbc9404	3.516579943165236	10.826625
3a0/fe3b771720a9f	2.90634397887736	4.9224375
3a1/91c86d30219ad	2.651272689694539	0.7683125
3a2/07808382b5ddc	2.1389845558380896	1.0090625
3a3/6d5b8f066273c	2.837871576199407	3.5890625
3a0/d5a57d7decb20	3.101375331602004	3.7275625
3a1/d17bc34eb86d2	2.8437017889202867	5.962
3a2/eee36398924d0	2.830364073368061	11.57775
3a3/6cc49f3aedce9	2.561534135268783	3.9591875
3a0/4b53797da0efc	1.8456512200165114	4.3821875
